Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-27T21:17:17,2021-05-27T21:25:51,096,Huopalahdentie,099,Muusantori,2284,510
2021-05-27T21:17:16,2021-05-27T21:26:02,128,Päijänteentie,124,Isoisänsilta,1797,525
2021-05-27T21:17:14,2021-05-27T21:24:16,581,Niittykumpu (M),639,Itäportti,1749,419
2021-05-27T21:17:12,2021-05-27T21:25:44,122,Lintulahdenkatu,290,Vallilan varikko,1490,510
2021-05-27T21:17:10,2021-05-27T21:22:03,232,Oulunkylän asema,229,Käskynhaltijantie,792,289
2021-05-27T21:17:08,2021-05-27T21:58:02,078,Messeniuksenkatu,254,Agnetankuja,7579,2450
2021-05-27T21:17:03,2021-05-27T21:19:35,275,Itäkeskus (M),272,Marjaniementie,618,148
2021-05-27T21:16:57,2021-05-27T21:26:14,122,Lintulahdenkatu,290,Vallilan varikko,1427,552
2021-05-27T21:16:56,2021-05-27T21:39:17,214,Valimon asema,147,Käpylän asema,4759,1341
2021-05-27T21:16:55,2021-05-27T21:24:28,059,Salmisaarenranta,030,Itämerentori,1072,416
2021-05-27T21:16:55,2021-05-27T21:51:19,122,Lintulahdenkatu,067,Perämiehenkatu,4043,2063
2021-05-27T21:16:51,2021-05-27T21:23:33,057,Lauttasaaren ostoskeskus,052,Heikkilänaukio,894,398
2021-05-27T21:16:42,2021-05-27T21:33:54,204,A.I. Virtasen aukio,016,Liisanpuistikko,4343,1031
2021-05-27T21:16:39,2021-05-27T21:20:53,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,677,251
2021-05-27T21:16:37,2021-05-27T21:22:26,078,Messeniuksenkatu,036,Apollonkatu,1382,345
2021-05-27T21:16:37,2021-05-27T21:23:26,037,Töölönkatu,162,Leppäsuonaukio,1261,405
2021-05-27T21:16:32,2021-05-27T21:21:53,125,Arielinkatu,122,Lintulahdenkatu,1174,317
2021-05-27T21:16:28,2021-05-27T21:24:41,126,Kalasatama (M),134,Haukilahdenkatu,1441,488
2021-05-27T21:16:28,2021-05-27T21:27:31,022,Rautatientori / länsi,121,Vilhonvuorenkatu,2595,658
2021-05-27T21:16:28,2021-05-27T21:23:20,078,Messeniuksenkatu,116,Linnanmäki,1492,408
2021-05-27T21:16:26,2021-05-27T21:42:10,123,Näkinsilta,090,Paciuksenkaari,5846,1540
2021-05-27T21:16:23,2021-05-27T21:24:35,046,Diakoniapuisto,128,Päijänteentie,1613,488
2021-05-27T21:16:21,2021-05-27T21:28:11,057,Lauttasaaren ostoskeskus,051,Itälahdenkatu,1284,706
2021-05-27T21:16:21,2021-05-27T21:34:09,601,Nokkala,596,Toppelundinportti,3381,1069
2021-05-27T21:16:20,2021-05-27T21:24:29,059,Salmisaarenranta,030,Itämerentori,1088,472
2021-05-27T21:16:17,2021-05-27T21:25:11,201,Länsisatamankuja,053,Heikkiläntie,2276,535
2021-05-27T21:16:15,2021-05-27T21:31:12,041,Ympyrätalo,049,Annankatu,2605,893
2021-05-27T21:15:59,2021-05-27T21:35:45,031,Marian sairaala,001,Kaivopuisto,3167,1186
2021-05-27T21:15:53,2021-05-27T21:20:21,052,Heikkilänaukio,050,Melkonkuja,925,263
2021-05-27T21:15:40,2021-05-27T21:28:53,113,Pasilan asema,224,Vesakkotie,4037,789
2021-05-27T21:15:40,2021-05-27T21:43:31,276,Puotinharju,256,Herttoniemenranta,4745,1667
2021-05-27T21:15:37,2021-05-27T21:41:20,529,Keilaniemi (M),055,Puistokaari,3242,1543
2021-05-27T21:15:27,2021-05-27T21:23:59,133,Paavalinpuisto,042,Haapaniemenkatu,1872,507
2021-05-27T21:15:25,2021-05-27T21:19:56,006,Hietalahdentori,026,Kamppi (M),876,266
2021-05-27T21:15:17,2021-05-27T21:30:48,116,Linnanmäki,162,Leppäsuonaukio,3123,930
2021-05-27T21:15:16,2021-05-27T21:43:24,082,Töölöntulli,549,Maarinranta,6824,1683
2021-05-27T21:15:15,2021-05-27T21:23:06,133,Paavalinpuisto,046,Diakoniapuisto,1541,467
2021-05-27T21:15:13,2021-05-27T21:45:08,133,Paavalinpuisto,056,Luoteisväylä,8460,1790
2021-05-27T21:15:05,2021-05-27T21:25:28,066,Ehrenströmintie,007,Designmuseo,1933,618
2021-05-27T21:15:04,2021-05-27T21:26:55,573,Urheilupuisto (M),629,Piispanportti,2944,706
2021-05-27T21:14:59,2021-05-27T21:26:43,057,Lauttasaaren ostoskeskus,051,Itälahdenkatu,1278,700
2021-05-27T21:14:35,2021-05-27T21:17:05,259,Petter Wetterin tie,255,Laivalahden puistotie,598,145
2021-05-27T21:14:26,2021-05-27T21:22:23,009,Erottajan aukio,064,Tyynenmerenkatu,2039,472
2021-05-27T21:14:16,2021-05-27T21:21:09,543,Otaranta,163,Lehtisaarentie,1453,410
2021-05-27T21:14:13,2021-05-27T21:23:21,573,Urheilupuisto (M),577,Olarinluoma,1629,544
2021-05-27T21:14:11,2021-05-27T21:20:54,543,Otaranta,163,Lehtisaarentie,1486,399
2021-05-27T21:13:49,2021-05-27T21:18:05,627,Piispansilta,611,Matinkartanontie,1292,256
2021-05-27T21:13:45,2021-05-27T21:28:15,531,Keilaranta,090,Paciuksenkaari,3979,867
2021-05-27T21:13:45,2021-05-27T21:19:52,067,Perämiehenkatu,009,Erottajan aukio,1101,365
2021-05-27T21:13:44,2021-05-27T21:24:16,111,Esterinportti,117,Brahen puistikko,1816,630
2021-05-27T21:13:40,2021-05-27T22:46:26,318,Vuosaaren puistopolku,309,Kaivonkatsojanpuisto,2534,856
2021-05-27T21:13:33,2021-05-27T21:27:12,082,Töölöntulli,118,Fleminginkatu,2501,814
2021-05-27T21:13:21,2021-05-27T21:21:12,086,Kuusitie,086,Kuusitie,1545,467
2021-05-27T21:13:16,2021-05-27T21:30:55,639,Itäportti,639,Itäportti,3283,1055
2021-05-27T21:13:14,2021-05-27T21:13:22,111,Esterinportti,111,Esterinportti,0,7
2021-05-27T21:13:14,2021-05-27T21:13:28,067,Perämiehenkatu,067,Perämiehenkatu,0,12
2021-05-27T21:13:09,2021-05-27T21:24:31,072,Eteläinen Hesperiankatu,045,Brahen kenttä,3089,677
2021-05-27T21:13:05,2021-05-27T21:26:52,016,Liisanpuistikko,037,Töölönkatu,3019,824
2021-05-27T21:13:03,2021-05-27T21:20:24,235,Katariina Saksilaisen katu,139,Muotoilijankatu,1210,437
2021-05-27T21:12:59,2021-05-27T21:19:44,541,"Aalto-yliopisto (M), Korkeakouluaukio",549,Maarinranta,1519,400
2021-05-27T21:12:58,2021-05-27T21:16:54,030,Itämerentori,201,Länsisatamankuja,914,232
2021-05-27T21:12:52,2021-05-27T21:20:05,235,Katariina Saksilaisen katu,139,Muotoilijankatu,1250,432
2021-05-27T21:12:38,2021-05-27T21:32:49,709,Yhdyskunnankuja,541,"Aalto-yliopisto (M), Korkeakouluaukio",5117,1207
2021-05-27T21:12:33,2021-05-27T21:34:23,122,Lintulahdenkatu,086,Kuusitie,4357,1306
2021-05-27T21:12:26,2021-05-27T21:20:05,062,Välimerenkatu,008,Vanha kirkkopuisto,1696,454
2021-05-27T21:12:23,2021-05-27T21:24:32,140,Verkatehtaanpuisto,136,Sofianlehdonkatu,2251,728
2021-05-27T21:12:23,2021-05-27T21:19:59,116,Linnanmäki,082,Töölöntulli,1776,455
2021-05-27T21:12:19,2021-05-27T21:22:03,161,Eteläesplanadi,064,Tyynenmerenkatu,2298,587
2021-05-27T21:12:10,2021-05-27T21:14:58,109,Hertanmäenkatu,110,Maistraatintori,479,163
2021-05-27T21:12:04,2021-05-27T21:20:42,328,Lallukankuja,275,Itäkeskus (M),1982,512
2021-05-27T21:11:52,2021-05-27T21:17:37,044,Sörnäinen (M),042,Haapaniemenkatu,796,341
2021-05-27T21:11:49,2021-05-27T21:21:20,076,Olympiastadion,087,Kustaankatu,2038,571
2021-05-27T21:11:46,2021-05-27T21:22:20,046,Diakoniapuisto,126,Kalasatama (M),2068,629
2021-05-27T21:11:29,2021-05-27T21:16:59,274,Voikukantie,272,Marjaniementie,902,325
2021-05-27T21:11:27,2021-05-27T21:18:51,059,Salmisaarenranta,062,Välimerenkatu,1339,439
2021-05-27T21:11:01,2021-05-27T21:35:30,101,Munkkivuoren ostoskeskus,201,Länsisatamankuja,6487,1464
2021-05-27T21:10:58,2021-05-27T21:21:57,627,Piispansilta,587,Hauenkallio,1721,655
2021-05-27T21:10:53,2021-05-27T21:22:48,036,Apollonkatu,049,Annankatu,2136,715
2021-05-27T21:10:48,2021-05-27T21:33:56,059,Salmisaarenranta,115,Venttiilikuja,5780,1384
2021-05-27T21:10:47,2021-05-27T21:26:39,240,Viikin normaalikoulu,262,Siilitie (M),3595,949
2021-05-27T21:10:46,2021-05-27T21:22:48,111,Esterinportti,207,Vanha Viertotie,3758,720
2021-05-27T21:10:40,2021-05-27T21:40:18,126,Kalasatama (M),240,Viikin normaalikoulu,7255,1767
2021-05-27T21:10:38,2021-05-27T21:39:06,126,Kalasatama (M),240,Viikin normaalikoulu,7300,1702
2021-05-27T21:10:37,2021-05-27T21:18:03,142,Koskelantie,147,Käpylän asema,1425,442
2021-05-27T21:10:36,2021-05-27T21:17:23,137,Arabian kauppakeskus,138,Arabiankatu,1000,402
2021-05-27T21:10:35,2021-05-27T21:15:36,527,Otsolahti,529,Keilaniemi (M),1278,296
2021-05-27T21:10:30,2021-05-27T21:17:04,137,Arabian kauppakeskus,138,Arabiankatu,994,389
2021-05-27T21:10:28,2021-05-27T21:23:09,041,Ympyrätalo,006,Hietalahdentori,3526,756
2021-05-27T21:10:23,2021-05-27T21:18:09,007,Designmuseo,063,Jätkäsaarenlaituri,1741,459
2021-05-27T21:10:16,2021-05-27T21:12:00,062,Välimerenkatu,062,Välimerenkatu,183,102
2021-05-27T21:10:14,2021-05-27T21:27:26,142,Koskelantie,229,Käskynhaltijantie,3451,1031
2021-05-27T21:10:09,2021-05-27T21:19:45,543,Otaranta,519,Tapionaukio,2321,571
2021-05-27T21:10:02,2021-05-27T21:15:56,253,Tammisalon aukio,252,Humalniementie,1224,354
2021-05-27T21:10:00,2021-05-27T21:19:42,081,Stenbäckinkatu,028,Lastenlehto,2775,576
2021-05-27T21:09:56,2021-05-27T21:21:06,055,Puistokaari,056,Luoteisväylä,1270,667
2021-05-27T21:09:55,2021-05-27T21:20:38,148,Juhana Herttuan tie,133,Paavalinpuisto,3009,639
2021-05-27T21:09:52,2021-05-27T21:21:47,024,Mannerheimintie,058,Lauttasaarensilta,3661,714
2021-05-27T21:09:51,2021-05-27T21:29:01,017,Varsapuistikko,078,Messeniuksenkatu,3589,1147
2021-05-27T21:09:49,2021-05-27T21:22:58,030,Itämerentori,026,Kamppi (M),1551,785
2021-05-27T21:09:36,2021-05-27T21:18:42,055,Puistokaari,056,Luoteisväylä,1378,545
2021-05-27T21:09:33,2021-05-27T21:13:15,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,696,217
2021-05-27T21:09:23,2021-05-27T21:33:08,272,Marjaniementie,258,Abraham Wetterin tie,3412,1421
2021-05-27T21:09:22,2021-05-27T21:20:01,519,Tapionaukio,527,Otsolahti,835,636
2021-05-27T21:09:21,2021-05-27T21:19:03,005,Sepänkatu,030,Itämerentori,1635,578
2021-05-27T21:09:14,2021-05-27T21:30:21,547,Jämeräntaival,074,Rajasaarentie,6565,1264
2021-05-27T21:09:11,2021-05-27T21:12:31,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,719,199
2021-05-27T21:09:10,2021-05-27T21:20:20,048,Mastokatu,026,Kamppi (M),2423,666
2021-05-27T21:08:52,2021-05-27T21:42:13,245,Kulosaari (M),067,Perämiehenkatu,7197,2001
2021-05-27T21:08:49,2021-05-27T21:23:52,072,Eteläinen Hesperiankatu,044,Sörnäinen (M),3234,899
2021-05-27T21:08:49,2021-05-27T21:21:52,557,Louhentori,703,Elfvik,3449,784
2021-05-27T21:08:08,2021-05-27T21:39:24,305,Kalkkihiekantie,305,Kalkkihiekantie,1868,1872
2021-05-27T21:08:02,2021-05-27T21:11:09,044,Sörnäinen (M),128,Päijänteentie,649,182
2021-05-27T21:08:02,2021-05-27T21:27:13,711,Kirjurinkuja,753,Linnuntie,3201,1146
2021-05-27T21:08:01,2021-05-27T21:23:53,557,Louhentori,703,Elfvik,3242,948
2021-05-27T21:07:59,2021-05-27T21:33:53,240,Viikin normaalikoulu,134,Haukilahdenkatu,5885,1551
2021-05-27T21:07:56,2021-05-27T21:08:24,557,Louhentori,557,Louhentori,0,23
2021-05-27T21:07:53,2021-05-27T21:15:29,045,Brahen kenttä,035,Cygnaeuksenkatu,2233,452
2021-05-27T21:07:48,2021-05-27T21:23:46,161,Eteläesplanadi,202,Merihaka,1893,961
2021-05-27T21:07:46,2021-05-27T21:30:14,062,Välimerenkatu,203,Opastinsilta,5565,1349
2021-05-27T21:07:41,2021-05-27T21:30:39,062,Välimerenkatu,203,Opastinsilta,5368,1375
2021-05-27T21:07:40,2021-05-27T21:17:57,126,Kalasatama (M),116,Linnanmäki,2364,612
2021-05-27T21:07:31,2021-05-27T21:07:56,529,Keilaniemi (M),529,Keilaniemi (M),10,21
2021-05-27T21:07:19,2021-05-27T21:12:34,075,Korjaamo,034,Kansallismuseo,1310,310
2021-05-27T21:07:13,2021-05-27T21:20:08,096,Huopalahdentie,212,Tunnelitie,3083,771
2021-05-27T21:07:11,2021-05-27T21:11:49,763,Kalkkipellonmäki,733,Läkkitori,1178,274
2021-05-27T21:07:06,2021-05-27T21:11:59,281,Puotila (M),278,Puotilantie,990,288
2021-05-27T21:07:03,2021-05-27T21:17:52,215,Pitäjänmäen asema,731,Leppävaarankäytävä,2741,647
2021-05-27T21:07:01,2021-05-27T21:22:30,081,Stenbäckinkatu,117,Brahen puistikko,2172,924
2021-05-27T21:06:57,2021-05-27T21:14:37,022,Rautatientori / länsi,071,Hietaniemenkatu,1835,456
2021-05-27T21:06:52,2021-05-27T21:24:59,259,Petter Wetterin tie,123,Näkinsilta,5063,1086
2021-05-27T21:06:37,2021-05-27T21:15:32,252,Humalniementie,260,Herttoniemi (M),2023,530
2021-05-27T21:06:22,2021-05-27T21:22:21,116,Linnanmäki,030,Itämerentori,4237,955
2021-05-27T21:06:20,2021-05-27T21:13:47,627,Piispansilta,617,Tiistinkallio,1529,446
2021-05-27T21:06:20,2021-05-27T21:26:40,076,Olympiastadion,068,Albertinkatu,3085,1131
2021-05-27T21:06:17,2021-05-27T21:09:44,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,727,203
2021-05-27T21:06:12,2021-05-27T21:11:31,030,Itämerentori,201,Länsisatamankuja,1159,314
2021-05-27T21:06:09,2021-05-27T21:22:40,076,Olympiastadion,009,Erottajan aukio,2342,973
2021-05-27T21:05:44,2021-05-27T21:44:50,559,Pohjankulma,555,Kalevalantie,1079,2345
2021-05-27T21:05:43,2021-05-27T21:14:47,162,Leppäsuonaukio,074,Rajasaarentie,2252,539
2021-05-27T21:05:43,2021-05-27T21:12:09,292,Koskelan varikko,137,Arabian kauppakeskus,1094,382
2021-05-27T21:05:39,2021-05-27T21:30:35,061,Länsisatamankatu,051,Itälahdenkatu,2779,1493
2021-05-27T21:05:30,2021-05-27T21:13:55,021,Töölönlahdenkatu,063,Jätkäsaarenlaituri,1739,499
2021-05-27T21:05:25,2021-05-27T21:13:30,701,Gallen-Kallelan tie,709,Yhdyskunnankuja,1698,478
2021-05-27T21:05:24,2021-05-27T21:18:52,021,Töölönlahdenkatu,053,Heikkiläntie,4025,806
2021-05-27T21:05:16,2021-05-27T21:13:14,263,Herttoniemen kirkko,262,Siilitie (M),1685,478
2021-05-27T21:05:15,2021-05-27T21:08:33,012,Kanavaranta,016,Liisanpuistikko,745,197
2021-05-27T21:05:14,2021-05-27T21:07:34,044,Sörnäinen (M),045,Brahen kenttä,559,134
2021-05-27T21:05:08,2021-05-27T21:15:21,625,Suomenlahdentie,587,Hauenkallio,1556,608
2021-05-27T21:05:04,2021-05-27T21:23:49,074,Rajasaarentie,042,Haapaniemenkatu,3129,1124
2021-05-27T21:04:59,2021-05-27T21:15:43,066,Ehrenströmintie,063,Jätkäsaarenlaituri,2866,639
2021-05-27T21:04:59,2021-05-27T21:26:05,129,Pernajantie,130,Teollisuuskatu,1848,1261
2021-05-27T21:04:48,2021-05-27T21:19:48,137,Arabian kauppakeskus,042,Haapaniemenkatu,2407,896
2021-05-27T21:04:42,2021-05-27T21:11:24,613,Matinkyläntie,603,Matinlahdenranta,935,397
2021-05-27T21:04:37,2021-05-27T21:08:26,003,Kapteeninpuistikko,005,Sepänkatu,477,225
2021-05-27T21:04:34,2021-05-27T21:12:21,028,Lastenlehto,036,Apollonkatu,1253,463
2021-05-27T21:04:24,2021-05-27T21:53:49,117,Brahen puistikko,117,Brahen puistikko,5674,2961
2021-05-27T21:04:24,2021-05-27T21:21:45,084,Paciuksenkatu,711,Kirjurinkuja,5716,1041
2021-05-27T21:04:23,2021-05-27T21:11:28,076,Olympiastadion,046,Diakoniapuisto,1180,424
2021-05-27T21:04:21,2021-05-27T21:53:53,617,Tiistinkallio,617,Tiistinkallio,1423,2972
2021-05-27T21:04:16,2021-05-28T14:12:14,306,Kauppakeskus Columbus,301,Aurinkotuulenkatu,1319,337
2021-05-27T21:04:08,2021-05-27T21:16:02,329,Kurkimäki,276,Puotinharju,2538,710
2021-05-27T21:04:06,2021-05-27T21:18:12,090,Paciuksenkaari,028,Lastenlehto,3996,840
2021-05-27T21:04:05,2021-05-27T21:04:29,129,Pernajantie,129,Pernajantie,0,20
2021-05-27T21:03:59,2021-05-27T21:04:58,021,Töölönlahdenkatu,021,Töölönlahdenkatu,65,54
2021-05-27T21:03:55,2021-05-27T21:06:38,307,Ulappasilta,309,Kaivonkatsojanpuisto,436,141
2021-05-27T21:03:49,2021-05-27T21:18:42,161,Eteläesplanadi,080,Jäähalli,3157,895
2021-05-27T21:03:47,2021-05-27T21:27:22,204,A.I. Virtasen aukio,101,Munkkivuoren ostoskeskus,5196,1412
2021-05-27T21:03:42,2021-05-27T21:04:12,079,Uimastadion,079,Uimastadion,19,29
2021-05-27T21:03:42,2021-05-27T21:15:02,076,Olympiastadion,036,Apollonkatu,1319,677
2021-05-27T21:03:38,2021-05-27T21:07:13,146,Pohjolanaukio,148,Juhana Herttuan tie,839,211
2021-05-27T21:03:37,2021-05-27T21:10:34,067,Perämiehenkatu,030,Itämerentori,1421,412
2021-05-27T21:03:37,2021-05-27T21:13:15,028,Lastenlehto,036,Apollonkatu,1257,573
2021-05-27T21:03:34,2021-05-27T21:09:29,024,Mannerheimintie,067,Perämiehenkatu,1355,349
2021-05-27T21:03:14,2021-05-27T21:12:54,639,Itäportti,639,Itäportti,1641,575
2021-05-27T21:03:14,2021-05-27T21:15:23,281,Puotila (M),321,Vartioharjuntie,1406,725
2021-05-27T21:03:12,2021-05-27T21:20:26,021,Töölönlahdenkatu,086,Kuusitie,3352,1030
2021-05-27T21:03:07,2021-05-27T23:30:36,126,Kalasatama (M),124,Isoisänsilta,978,288
2021-05-27T21:03:05,2021-05-27T21:23:20,009,Erottajan aukio,078,Messeniuksenkatu,3201,1214
2021-05-27T21:02:54,2021-05-27T21:22:35,008,Vanha kirkkopuisto,121,Vilhonvuorenkatu,3759,1177
2021-05-27T21:02:53,2021-05-27T21:10:37,146,Pohjolanaukio,148,Juhana Herttuan tie,1507,463
2021-05-27T21:02:51,2021-05-27T21:45:41,043,Karhupuisto,013,Merisotilaantori,3273,1228
2021-05-27T21:02:51,2021-05-27T21:16:12,761,Mäkkylän asema,214,Valimon asema,2277,800
2021-05-27T21:02:40,2021-05-27T22:46:31,107,Tenholantie,042,Haapaniemenkatu,4806,6227
2021-05-27T21:02:38,2021-05-27T21:27:53,261,Asentajanpuisto,240,Viikin normaalikoulu,5654,1510
2021-05-27T21:02:35,2021-05-27T21:22:51,043,Karhupuisto,013,Merisotilaantori,3256,1200
2021-05-27T21:02:35,2021-05-27T22:46:39,107,Tenholantie,042,Haapaniemenkatu,4823,6241
2021-05-27T21:02:32,2021-05-27T21:06:59,307,Ulappasilta,320,Koukkusaarentie,1028,265
2021-05-27T21:02:28,2021-05-27T21:08:51,019,Rautatientori / itä,035,Cygnaeuksenkatu,1078,379
2021-05-27T21:02:16,2021-05-27T21:25:35,075,Korjaamo,209,Takomotie,5160,1393
2021-05-27T21:02:14,2021-05-27T21:17:26,041,Ympyrätalo,138,Arabiankatu,3776,911
2021-05-27T21:02:14,2021-05-27T21:07:06,059,Salmisaarenranta,201,Länsisatamankuja,1139,287
2021-05-27T21:02:11,2021-05-27T21:06:32,138,Arabiankatu,141,Intiankatu,651,257
2021-05-27T21:02:10,2021-05-27T21:23:51,254,Agnetankuja,290,Vallilan varikko,5211,1296
2021-05-27T21:02:03,2021-05-27T21:24:02,254,Agnetankuja,290,Vallilan varikko,5223,1315
2021-05-27T21:01:59,2021-05-27T21:24:24,130,Teollisuuskatu,031,Marian sairaala,3910,1342
2021-05-27T21:01:56,2021-05-27T21:10:03,201,Länsisatamankuja,030,Itämerentori,892,480
2021-05-27T21:01:46,2021-05-27T21:10:35,306,Kauppakeskus Columbus,311,Ramsinniementie,1774,525
2021-05-27T21:01:43,2021-05-27T21:04:13,083,Meilahden sairaala,084,Paciuksenkatu,479,145
2021-05-27T21:01:39,2021-05-27T21:06:34,064,Tyynenmerenkatu,029,Baana,896,295
2021-05-27T21:01:28,2021-05-27T21:02:23,008,Vanha kirkkopuisto,008,Vanha kirkkopuisto,16,50
2021-05-27T21:01:27,2021-05-27T21:23:49,030,Itämerentori,064,Tyynenmerenkatu,1651,1338
2021-05-27T21:01:24,2021-05-27T21:41:38,030,Itämerentori,006,Hietalahdentori,1079,264
2021-05-27T21:01:23,2021-05-27T21:13:58,076,Olympiastadion,063,Jätkäsaarenlaituri,2822,749
2021-05-27T21:01:18,2021-05-27T21:13:34,076,Olympiastadion,063,Jätkäsaarenlaituri,3005,736
2021-05-27T21:01:17,2021-05-27T21:08:01,511,Sateentie,518,Tuulimäki,465,399
2021-05-27T21:01:16,2021-05-27T21:09:30,085,Jalavatie,074,Rajasaarentie,1731,490
2021-05-27T21:01:05,2021-05-27T21:20:52,003,Kapteeninpuistikko,121,Vilhonvuorenkatu,4915,1183
2021-05-27T21:01:01,2021-05-27T21:03:50,127,Teurastamo,121,Vilhonvuorenkatu,416,167
2021-05-27T21:01:01,2021-05-27T21:01:29,204,A.I. Virtasen aukio,204,A.I. Virtasen aukio,0,24
2021-05-27T21:00:51,2021-05-27T21:03:07,579,Niittymaa,573,Urheilupuisto (M),527,134
2021-05-27T21:00:48,2021-05-27T21:13:15,042,Haapaniemenkatu,132,Hollolantie,1909,741
2021-05-27T21:00:45,2021-05-27T21:04:17,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,682,208
2021-05-27T21:00:41,2021-05-27T21:22:41,008,Vanha kirkkopuisto,121,Vilhonvuorenkatu,3655,1316
2021-05-27T21:00:37,2021-05-27T21:12:37,163,Lehtisaarentie,093,Torpanranta,2401,715
2021-05-27T21:00:37,2021-05-27T21:03:11,023,Kiasma,024,Mannerheimintie,309,154
2021-05-27T21:00:35,2021-05-27T21:14:05,148,Juhana Herttuan tie,142,Koskelantie,1778,805
2021-05-27T21:00:26,2021-05-27T21:05:58,024,Mannerheimintie,037,Töölönkatu,1116,327
2021-05-27T21:00:22,2021-05-27T21:22:09,106,Korppaanmäentie,056,Luoteisväylä,6379,1306
2021-05-27T21:00:21,2021-05-27T21:10:23,267,Roihupelto,274,Voikukantie,2276,598
2021-05-27T21:00:20,2021-05-27T21:14:13,148,Juhana Herttuan tie,142,Koskelantie,1799,828
2021-05-27T21:00:18,2021-05-27T21:07:30,281,Puotila (M),274,Voikukantie,900,427
2021-05-27T21:00:16,2021-05-27T21:25:00,211,Haagan tori,045,Brahen kenttä,5852,1484
2021-05-27T21:00:15,2021-05-27T21:14:53,135,Velodrominrinne,294,Postipuisto,2713,873
2021-05-27T21:00:14,2021-05-27T21:16:28,321,Vartioharjuntie,275,Itäkeskus (M),2438,969
2021-05-27T21:00:12,2021-05-27T21:20:42,146,Pohjolanaukio,078,Messeniuksenkatu,4484,1229
2021-05-27T21:00:05,2021-05-27T21:17:33,259,Petter Wetterin tie,274,Voikukantie,4077,1043
2021-05-27T21:00:03,2021-05-27T21:18:46,631,Friisilänaukio,635,Kuunkatu,1468,541
2021-05-27T21:00:01,2021-05-27T21:07:33,012,Kanavaranta,041,Ympyrätalo,2084,447
2021-05-27T21:00:01,2021-05-27T21:26:01,044,Sörnäinen (M),077,Nordenskiöldinaukio,2683,1555
2021-05-27T20:59:50,2021-05-27T22:17:45,116,Linnanmäki,135,Velodrominrinne,2238,4670
2021-05-27T20:59:49,2021-05-27T21:10:50,071,Hietaniemenkatu,082,Töölöntulli,2428,661
2021-05-27T20:59:46,2021-05-27T21:12:41,163,Lehtisaarentie,093,Torpanranta,2471,772
2021-05-27T20:59:39,2021-05-27T21:06:03,126,Kalasatama (M),121,Vilhonvuorenkatu,697,383
2021-05-27T20:59:36,2021-05-27T21:14:37,016,Liisanpuistikko,022,Rautatientori / länsi,2093,897
2021-05-27T20:59:34,2021-05-27T21:23:43,221,Thalianaukio,114,Ratapihantie,4923,1446
2021-05-27T20:59:30,2021-05-27T20:59:55,106,Korppaanmäentie,106,Korppaanmäentie,13,24
2021-05-27T20:59:28,2021-05-27T21:21:07,013,Merisotilaantori,041,Ympyrätalo,3264,1297
2021-05-27T20:59:26,2021-05-27T21:13:15,008,Vanha kirkkopuisto,039,Ooppera,2266,823
2021-05-27T20:59:21,2021-05-27T21:09:01,517,Länsituuli,581,Niittykumpu (M),2334,575
2021-05-27T20:59:17,2021-05-27T21:19:15,057,Lauttasaaren ostoskeskus,033,Kauppakorkeakoulu,3730,1193
2021-05-27T20:59:08,2021-05-27T21:23:16,054,Gyldenintie,163,Lehtisaarentie,3943,1447
2021-05-27T20:59:07,2021-05-27T21:07:41,071,Hietaniemenkatu,021,Töölönlahdenkatu,2219,508
2021-05-27T20:59:07,2021-05-27T21:08:31,286,Mamsellimyllynkatu,284,Myllypuro (M),1684,560
2021-05-27T20:59:03,2021-05-27T21:08:55,147,Käpylän asema,235,Katariina Saksilaisen katu,2609,588
2021-05-27T20:59:03,2021-05-27T21:26:30,362,Teerisuontie,363,Väärämäentie,7120,1643
2021-05-27T20:58:57,2021-05-27T21:08:37,005,Sepänkatu,031,Marian sairaala,1923,579
2021-05-27T20:58:57,2021-05-27T21:26:23,362,Teerisuontie,363,Väärämäentie,7024,1642
2021-05-27T20:58:54,2021-05-27T21:09:19,239,Viikin tiedepuisto,234,Otto Brandtin tie,2233,619
2021-05-27T20:58:52,2021-05-27T21:17:11,115,Venttiilikuja,246,Tupasaarentie,4574,1094
2021-05-27T20:58:45,2021-05-27T21:21:19,026,Kamppi (M),105,Tilkantori,4917,1350
2021-05-27T20:58:45,2021-05-27T21:27:28,627,Piispansilta,623,Nelikkotie,6685,1718
2021-05-27T20:58:42,2021-05-27T21:05:48,006,Hietalahdentori,070,Sammonpuistikko,1522,425
2021-05-27T20:58:35,2021-05-27T21:17:01,581,Niittykumpu (M),635,Kuunkatu,2840,1101
2021-05-27T20:58:33,2021-05-27T21:26:13,121,Vilhonvuorenkatu,028,Lastenlehto,4518,1650
